Date	CampaignName	CampaignUrlPath	LocationOfPresenceName	Impressions	Clicks	Cost
2022-08-27	поиск-лендинг-широкие ключи	--	Нижегородская область	4	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Новороссийск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Новосибирск	7	1	50210000
2022-08-27	поиск-лендинг-широкие ключи	--	Новочеркасск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Одинцово	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Омск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Оренбург	3	1	47980000
2022-08-27	поиск-лендинг-широкие ключи	--	Оренбургская область	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Орёл	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Осташков	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Пермь	1	1	44050000
2022-08-27	поиск-лендинг-широкие ключи	--	Петрозаводск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Петропавловск-Камчатский	1	1	103610000
2022-08-27	поиск-лендинг-широкие ключи	--	Подольск	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Приморский край	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Прокопьевск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Псков	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Республика Адыгея	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Республика Дагестан	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Республика Ингушетия	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Республика Коми	1	1	179170000
2022-08-27	поиск-лендинг-широкие ключи	--	Республика Крым	2	1	177060000
2022-08-27	поиск-лендинг-широкие ключи	--	Республика Мордовия	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Республика Саха (Якутия)	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ростов-на-Дону	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ростовская область	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Рыбинск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Рязань	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Рязанская область	2	1	44530000
2022-08-27	поиск-лендинг-широкие ключи	--	Самара	4	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Самарская область	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Санкт-Петербург	15	1	52950000
2022-08-27	поиск-лендинг-широкие ключи	--	Санкт-Петербург и Ленинградская область	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Саратов	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Севастополь	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Солнечногорский район	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Сочи	4	1	49100000
2022-08-27	поиск-лендинг-широкие ключи	--	Ставрополь	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ставропольский край	1	1	98430000
2022-08-27	поиск-лендинг-широкие ключи	--	Старый Оскол	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Стерлитамак	2	1	25550000
2022-08-27	поиск-лендинг-широкие ключи	--	Сыктывкар	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Тамбовская область	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Тверь	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Тверская область	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Тихорецк	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Томск	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Тюмень	5	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Тюменская область	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Удмуртская Республика	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Улан-Удэ	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ульяновск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Уфа	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Хабаровск	4	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Химки	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Чеченская Республика	1	1	82530000
2022-08-27	поиск-лендинг-широкие ключи	--	Чистополь	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Чита	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Чувашская Республика	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Электросталь	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Энгельс	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Южно-Сахалинск	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Якутск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ярославль	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ярославская область	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Алтайский край	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Астраханская область	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Барнаул	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Белгород	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Биробиджан	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Благовещенск	1	1	16630000
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Владикавказ	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Волжский	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Воронеж	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Воронежская область	1	1	21900000
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Дзержинск (Нижегородская область)	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Екатеринбург	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Забайкальский край	2	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Запорожье и область	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Звенигород	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Ижевск	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Иркутск	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Иркутская область	2	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Истра	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Казань	2	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Калужская область	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Кемеровская область (Кузбасс)	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Киров	1	1	60680000
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Котлас	1	0	0
2022-08-28	мастер	https://mrqz.me/62e8ca734fcef4004deafa7b?utm_source=yandex_direct.spicy&utm_medium=cpc&utm_campaign={master}&utm_content={ad_id}&utm_term={keyword}	Краснодар	1	0	0
